Time	Channel C	Channel D
(ms)	(mV)	(mV)

1.10591997	61.54973221	-91.79357147
1.10595197	59.84679794	-92.59925842
1.10598397	60.14587784	-92.69692230
1.10601597	60.54261780	-92.69692230
1.10604797	60.64638138	-91.68981171
1.10607997	60.64638138	-92.09265137
1.10611197	60.44495773	-92.49549866
1.10614397	60.14587784	-92.09265137
1.10617597	60.64638138	-92.69692230
1.10620797	60.24353409	-92.39784241
1.10623997	60.24353409	-92.59925842
1.10627197	60.74404144	-92.39784241
1.10630397	60.14587784	-92.69692230
1.10633597	60.14587784	-92.59925842
1.10636797	60.14587784	-92.69692230
1.10639997	60.34730148	-92.19641113
1.10643197	60.04211426	-92.69692230
1.10646397	59.94445419	-92.89833832
1.10649597	59.14487076	-92.49549866
1.10652797	59.74303055	-93.30118561
1.10655997	59.74303055	-92.59925842
1.10659197	59.44395065	-93.09976196
1.10662397	59.24252701	-93.09976196
1.10665597	59.84679794	-92.69692230
1.10668797	59.14487076	-93.50260162
1.10671997	58.94344711	-93.50260162
1.10675197	59.24252701	-93.50260162
1.10678397	59.44395065	-93.20352173
1.10681597	59.14487076	-93.30118561
1.10684797	59.94445419	-93.00210571
1.10687997	59.94445419	-93.20352173
1.10691197	58.94344711	-93.00210571
1.10694397	58.54060364	-93.70403290
1.10697597	59.54161072	-92.69692230
1.10700797	59.04110718	-93.50260162
1.10703997	59.34019089	-93.40495300
1.10707197	59.14487076	-93.20352173
1.10710397	59.34019089	-93.40495300
1.10713597	59.14487076	-93.50260162
1.10716797	58.74202728	-93.60636902
1.10719997	58.54060364	-94.10688019
1.10723197	59.04110718	-93.30118561
1.10726397	58.54060364	-93.20352173
1.10729597	58.94344711	-93.70403290
1.10732797	58.33918381	-93.00210571
1.10735997	59.34019089	-93.60636902
1.10739197	58.74202728	-93.80168915
1.10742397	59.04110718	-93.40495300
1.10745597	57.74102020	-94.10688019
1.10748797	58.63826370	-94.00311279
1.10751997	58.94344711	-93.50260162
1.10755197	58.54060364	-93.20352173
1.10758397	57.83868027	-94.10688019
1.10761597	58.13776016	-93.90544891
1.10764797	58.63826370	-93.50260162
1.10767997	58.54060364	-94.10688019
1.10771197	58.24152374	-94.10688019
1.10774397	58.33918381	-93.60636902
1.10777597	58.44294357	-93.70403290
1.10780797	58.33918381	-93.30118561
1.10783997	58.44294357	-93.80168915
1.10787197	58.24152374	-94.00311279
1.10790397	58.83968735	-94.20452881
1.10793597	57.63725662	-94.10688019
1.10796797	57.83868027	-93.90544891
1.10799997	57.74102020	-94.30829620
1.10803197	58.24152374	-93.90544891
1.10806397	57.74102020	-94.40596008
1.10809597	58.24152374	-93.30118561
1.10812797	57.53959656	-94.40596008
1.10815997	57.83868027	-94.40596008
1.10819197	57.63725662	-94.20452881
1.10822397	57.63725662	-94.10688019
1.10825597	56.93532944	-94.20452881
1.10828797	57.13675308	-94.30829620
1.10831997	57.74102020	-94.20452881
1.10835197	57.43583298	-93.70403290
1.10838397	57.33817291	-94.60737610
1.10841597	57.33817291	-94.40596008
1.10844797	57.33817291	-94.40596008
1.10847997	56.63624954	-94.00311279
1.10851197	57.24051666	-94.10688019
1.10854397	56.93532944	-94.30829620
1.10857597	56.73390579	-94.20452881
1.10860797	57.13675308	-94.20452881
1.10863997	57.33817291	-94.40596008
1.10867197	57.13675308	-94.40596008
1.10870397	57.74102020	-93.70403290
1.10873597	56.93532944	-94.50971222
1.10876797	57.74102020	-94.50971222
1.10879997	57.03909302	-94.71114349
1.10883197	56.83766937	-94.60737610
1.10886397	56.43482590	-94.91255951
1.10889597	56.43482590	-94.71114349
1.10892797	57.13675308	-94.50971222
1.10895997	56.33716583	-94.40596008
1.10899197	56.43482590	-94.50971222
1.10902397	57.03909302	-94.30829620
1.10905597	56.93532944	-95.31540680
1.10908797	56.33716583	-94.80879974
1.10911997	56.83766937	-95.01022339
1.10915197	57.03909302	-94.91255951
1.10918397	55.93432236	-94.80879974
1.10921597	56.33716583	-95.31540680
1.10924797	56.43482590	-95.41307068
1.10927997	56.43482590	-95.21163940
1.10931197	55.73290253	-95.71825409
1.10934397	55.73290253	-95.41307068
1.10937597	55.73290253	-95.51683044
1.10940797	55.63523865	-95.21163940
1.10943997	56.13574600	-95.21163940
1.10947197	56.33716583	-95.61448669
1.10950397	56.33716583	-95.41307068
1.10953597	56.13574600	-95.71825409
1.10956797	55.13473892	-95.91967010
1.10959997	56.03198242	-95.41307068
1.10963197	56.13574600	-95.81591034
1.10966397	55.83666229	-95.11398315
1.10969597	55.73290253	-95.61448669
1.10972797	55.43382263	-94.10688019
1.10975997	55.43382263	-95.41307068
1.10979197	55.63523865	-95.71825409
1.10982397	55.43382263	-96.01733398
1.10985597	55.43382263	-95.91967010
1.10988797	56.13574600	-95.51683044
1.10991997	55.53147888	-95.61448669
1.10995197	54.73189545	-96.01733398
1.10998397	55.53147888	-95.81591034
1.11001597	55.23239899	-95.91967010
1.11004797	55.33005524	-96.42018127
1.11007997	55.73290253	-96.01733398
1.11011197	55.43382263	-96.21875000
1.11014397	54.93331909	-95.51683044
1.11017597	55.23239899	-96.01733398
1.11020797	55.13473892	-96.01733398
1.11023997	54.53047180	-95.21163940
1.11027197	54.93331909	-96.32251740
1.11030397	54.73189545	-96.32251740
1.11033597	54.53047180	-96.01733398
1.11036797	55.23239899	-96.12109375
1.11039997	55.13473892	-96.21875000
1.11043197	54.53047180	-96.01733398
1.11046397	55.13473892	-95.81591034
1.11049597	54.73189545	-96.21875000
1.11052797	54.53047180	-96.21875000
1.11055997	54.53047180	-96.42018127
1.11059197	54.12762833	-95.71825409
1.11062397	55.33005524	-96.32251740
1.11065597	54.43281174	-95.81591034
1.11068797	53.73088837	-96.32251740
1.11071997	54.02996826	-96.21875000
1.11075197	54.23139191	-96.42018127
1.11078397	53.82854462	-96.21875000
1.11081597	53.32804108	-96.72536469
1.11084797	53.42570114	-96.62159729
1.11087997	54.32904816	-96.82302094
1.11091197	53.93230820	-96.12109375
1.11094397	53.62712097	-97.02444458
1.11097597	53.93230820	-96.12109375
1.11100797	53.82854462	-97.02444458
1.11103997	53.42570114	-96.62159729
1.11107197	53.02896118	-97.22586823
1.11110397	54.12762833	-97.22586823
1.11113597	54.53047180	-96.72536469
1.11116797	53.82854462	-96.62159729
1.11119997	53.93230820	-96.72536469
1.11123197	53.73088837	-97.32962799
1.11126397	53.62712097	-96.62159729
1.11129597	54.12762833	-97.22586823
1.11132797	53.82854462	-96.72536469
1.11135997	53.93230820	-95.81591034
1.11139197	53.93230820	-97.02444458
1.11142397	54.23139191	-96.62159729
1.11145597	53.32804108	-96.72536469
1.11148797	53.32804108	-97.02444458
1.11151997	53.12661743	-97.22586823
1.11155197	53.32804108	-97.02444458
1.11158397	52.62611771	-96.92678833
1.11161597	53.42570114	-97.22586823
1.11164797	53.02896118	-97.02444458
1.11167997	53.52946472	-97.02444458
1.11171197	53.02896118	-96.92678833
1.11174397	53.42570114	-96.82302094
1.11177597	52.62611771	-97.02444458
1.11180797	53.12661743	-97.32962799
1.11183997	52.92520142	-97.02444458
1.11187197	52.52845764	-96.92678833
1.11190397	52.52845764	-97.32962799
1.11193597	52.72377777	-97.32962799
1.11196797	53.12661743	-96.72536469
1.11199997	52.32703400	-97.12820435
1.11203197	52.92520142	-97.42728424
1.11206397	53.12661743	-97.12820435
1.11209597	52.62611771	-97.53105164
1.11212797	53.52946472	-97.22586823
1.11215997	53.12661743	-96.92678833
1.11219197	52.92520142	-96.92678833
1.11222397	52.42469406	-96.92678833
1.11225597	53.12661743	-97.22586823
1.11228797	52.72377777	-96.82302094
1.11231997	53.12661743	-97.22586823
1.11235197	52.32703400	-96.92678833
1.11238397	52.82753754	-97.53105164
1.11241597	52.02185059	-97.12820435
1.11244797	51.92419052	-98.03155518
1.11247997	52.02185059	-97.93389893
1.11251197	51.82653427	-97.42728424
1.11254397	51.62511063	-97.62870789
1.11257597	52.52845764	-97.73246765
1.11260797	51.52134705	-97.42728424
1.11263997	52.12561417	-97.83013153
1.11267197	52.52845764	-97.22586823
1.11270397	52.32703400	-97.32962799
1.11273597	52.32703400	-97.42728424
1.11276797	51.42368698	-97.83013153
