C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
8.38,-0.0938103
8.38047,-0.0930071
8.38202,-0.0904895
8.38361,-0.0880762
8.38523,-0.0857636
8.38689,-0.083548
8.38858,-0.0814258
8.39032,-0.0793937
8.3921,-0.0774481
8.39392,-0.075586
8.39579,-0.073804
8.39769,-0.0720992
8.39964,-0.0704684
8.4,-0.0701831
8.40164,-0.0689089
8.40369,-0.0674177
8.40578,-0.0659923
8.40792,-0.0646299
8.41011,-0.0633281
8.41236,-0.0620843
8.41465,-0.0608963
8.417,-0.0597617
8.4194,-0.0586783
8.42,-0.0584214
8.42187,-0.057644
8.42438,-0.0566569
8.42696,-0.0557148
8.4296,-0.054816
8.4323,-0.0539586
8.43506,-0.0531408
8.43789,-0.052361
8.44,-0.0518144
8.44079,-0.0516176
8.44375,-0.0509091
8.44678,-0.0502338
8.44988,-0.0495905
8.45306,-0.0489777
8.45631,-0.0483942
8.45964,-0.0478386
8.46,-0.0477801
8.46304,-0.0473097
8.46652,-0.0468065
8.47009,-0.0463278
8.47374,-0.0458725
8.47748,-0.0454396
8.48,-0.0451645
8.4813,-0.0450282
8.48521,-0.0446373
8.48921,-0.044266
8.49331,-0.0439135
8.49751,-0.0435789
8.5,-0.0433916
8.5018,-0.0432615
8.50619,-0.0429605
8.51069,-0.0426753
8.51529,-0.0424051
8.52,-0.0421492
8.54,-0.0412563
8.56,-0.0406026
8.58,-0.0401176
8.6,-0.039755
8.62,-0.0394834
8.64,-0.0392805
8.66,-0.0391306
8.68,-0.0390221
8.7,-0.0389462
8.72,-0.0388965
8.74,-0.0388681
8.76,-0.038857
8.78,-0.0388603
8.8,-0.0388754
8.82,-0.0389006
8.84,-0.0389342
8.86,-0.038975
8.88,-0.0390219
8.9,-0.0390741
8.92,-0.0391309
8.94,-0.0391917
8.96,-0.039256
8.98,-0.0393233
9,-0.0393934
9.02,-0.0394659
9.04,-0.0395405
9.06,-0.0396171
9.08,-0.0396954
9.1,-0.0397752
9.12,-0.0398566
9.14,-0.0399392
9.16,-0.040023
9.18,-0.0401079
9.2,-0.0401938
9.22,-0.0402806
9.24,-0.0403684
9.26,-0.0404569
9.28,-0.0405462
9.3,-0.0406362
9.32,-0.0407268
9.34,-0.0408181
9.36,-0.04091
9.38,-0.0410024
9.4,-0.0410954
9.42,-0.0411889
9.44,-0.0412828
9.46,-0.0413772
9.48,-0.0414721
9.5,-0.0415674
9.52,-0.041663
9.54,-0.0417591
9.56,-0.0418555
9.58,-0.0419523
9.6,-0.0420494
9.62,-0.0421469
9.64,-0.0422446
9.66,-0.0423427
9.68,-0.0424411
9.7,-0.0425397
9.72,-0.0426386
9.74,-0.0427378
9.76,-0.0428373
9.78,-0.042937
9.8,-0.0430369
9.82,-0.0431371
9.84,-0.0432374
9.86,-0.043338
9.88,-0.0434389
9.9,-0.0435399
9.92,-0.0436411
9.94,-0.0437425
9.96,-0.0438441
9.98,-0.0439459
10,-0.0440478
10.02,-0.0441499
10.04,-0.0442522
10.06,-0.0443546
10.08,-0.0444572
10.1,-0.0445599
10.12,-0.0446628
10.14,-0.0447658
10.16,-0.044869
10.18,-0.0449723
10.2,-0.0450757
10.22,-0.0451792
10.24,-0.0452829
10.26,-0.0453866
10.28,-0.0454905
10.3,-0.0455945
10.32,-0.0456986
10.34,-0.0458028
10.36,-0.0459071
10.38,-0.0460115
10.4,-0.046116
10.42,-0.0462206
10.44,-0.0463253
10.46,-0.0464301
10.48,-0.0465349
10.5,-0.0466399
10.52,-0.0467449
10.54,-0.04685
10.56,-0.0469552
10.58,-0.0470604
10.6,-0.0471658
10.62,-0.0472712
10.64,-0.0473767
10.66,-0.0474822
10.68,-0.0475878
10.7,-0.0476935
10.72,-0.0477993
10.74,-0.0479051
10.76,-0.048011
10.78,-0.0481169
10.8,-0.0482229
10.82,-0.048329
10.84,-0.0484351
10.86,-0.0485413
10.88,-0.0486476
10.9,-0.0487539
10.92,-0.0488603
10.94,-0.0489667
10.96,-0.0490732
10.98,-0.0491798
11,-0.0492864
11.02,-0.049393
11.04,-0.0494998
11.06,-0.0496066
11.08,-0.0497134
11.1,-0.0498203
11.12,-0.0499273
11.14,-0.0500343
11.16,-0.0501414
11.18,-0.0502486
11.2,-0.0503558
11.22,-0.050463
11.24,-0.0505704
11.26,-0.0506778
11.28,-0.0507852
11.3,-0.0508928
11.32,-0.0510003
11.34,-0.051108
11.36,-0.0512157
11.38,-0.0513235
11.4,-0.0514313
11.42,-0.0515393
11.44,-0.0516473
11.46,-0.0517553
11.48,-0.0518635
11.5,-0.0519717
11.52,-0.05208
11.54,-0.0521883
11.56,-0.0522967
11.58,-0.0524052
11.6,-0.0525138
11.62,-0.0526225
11.64,-0.0527312
11.66,-0.0528401
11.68,-0.052949
11.7,-0.053058
11.72,-0.0531671
11.74,-0.0532763
11.76,-0.0533856
11.78,-0.0534949
11.8,-0.0536044
11.82,-0.0537139
11.84,-0.0538236
11.86,-0.0539334
11.88,-0.0540432
11.9,-0.0541532
11.92,-0.0542632
11.94,-0.0543734
11.96,-0.0544837
11.98,-0.0545941
12,-0.0547046
12.02,-0.0548152
12.04,-0.054926
12.06,-0.0550369
12.08,-0.0551478
12.1,-0.055259
12.12,-0.0553702
12.14,-0.0554816
12.16,-0.0555931
12.18,-0.0557047
12.2,-0.0558165
12.22,-0.0559284
12.24,-0.0560405
12.26,-0.0561527
12.28,-0.056265
12.3,-0.0563775
12.32,-0.0564902
12.34,-0.056603
12.36,-0.056716
12.38,-0.0568291
12.4,-0.0569424
12.42,-0.0570559
12.44,-0.0571695
12.46,-0.0572834
12.48,-0.0573974
12.5,-0.0575115
12.52,-0.0576259
12.54,-0.0577404
12.56,-0.0578552
12.58,-0.0579701
12.6,-0.0580853
12.62,-0.0582006
12.64,-0.0583161
12.66,-0.0584319
12.68,-0.0585478
12.7,-0.058664
12.72,-0.0587804
12.74,-0.058897
12.76,-0.0590139
12.78,-0.059131
12.8,-0.0592483
12.82,-0.0593659
12.84,-0.0594837
12.86,-0.0596017
12.88,-0.05972
12.9,-0.0598386
12.92,-0.0599574
12.94,-0.0600765
12.96,-0.0601959
12.98,-0.0603155
13,-0.0604355
13.02,-0.0605557
13.04,-0.0606762
13.06,-0.060797
13.08,-0.0609181
13.1,-0.0610395
13.12,-0.0611612
13.14,-0.0612832
13.16,-0.0614056
13.18,-0.0615282
13.2,-0.0616512
13.22,-0.0617746
13.24,-0.0618983
13.26,-0.0620223
13.28,-0.0621467
13.3,-0.0622715
13.32,-0.0623966
13.34,-0.0625221
13.36,-0.062648
13.38,-0.0627742
13.4,-0.0629009
13.42,-0.0630279
13.44,-0.0631554
13.46,-0.0632832
13.48,-0.0634115
13.5,-0.0635402
13.52,-0.0636694
13.54,-0.0637989
13.56,-0.063929
13.58,-0.0640594
13.6,-0.0641904
13.62,-0.0643218
13.64,-0.0644536
13.66,-0.064586
13.68,-0.0647188
13.7,-0.0648522
13.72,-0.064986
13.74,-0.0651204
13.76,-0.0652553
13.78,-0.0653907
13.8,-0.0655266
13.82,-0.0656631
13.84,-0.0658002
13.86,-0.0659378
13.88,-0.066076
13.9,-0.0662147
13.92,-0.0663541
13.94,-0.0664941
13.96,-0.0666346
13.98,-0.0667758
14,-0.0669176
14.02,-0.0670601
14.04,-0.0672031
14.06,-0.0673469
14.08,-0.0674913
14.1,-0.0676364
14.12,-0.0677822
14.14,-0.0679287
14.16,-0.0680758
14.18,-0.0682237
14.2,-0.0683724
14.22,-0.0685217
14.24,-0.0686718
14.26,-0.0688227
14.28,-0.0689744
14.3,-0.0691268
14.32,-0.06928
14.34,-0.0694341
14.36,-0.0695889
14.38,-0.0697446
14.4,-0.069901
14.42,-0.0700583
14.44,-0.0702164
14.46,-0.0703754
14.48,-0.0705352
14.5,-0.0706959
14.52,-0.0708574
14.54,-0.0710199
14.56,-0.0711833
14.58,-0.0713475
14.6,-0.0715128
14.62,-0.0716789
14.64,-0.0718461
14.66,-0.0720142
14.68,-0.0721833
14.7,-0.0723534
14.72,-0.0725245
14.74,-0.0726967
14.76,-0.0728699
14.78,-0.0730442
14.8,-0.0732196
14.82,-0.073396
14.84,-0.0735736
14.86,-0.0737523
14.88,-0.0739321
14.9,-0.0741131
14.92,-0.0742953
14.94,-0.0744787
14.96,-0.0746633
14.98,-0.0748491
15,-0.0750362
15.02,-0.0752246
15.04,-0.0754142
15.06,-0.0756052
15.08,-0.0757974
15.1,-0.0759911
15.12,-0.0761861
15.14,-0.0763824
15.16,-0.0765802
15.18,-0.0767794
15.2,-0.0769801
15.22,-0.0771823
15.24,-0.0773859
15.26,-0.077591
15.28,-0.0777977
15.3,-0.078006
15.32,-0.0782158
15.34,-0.0784273
15.36,-0.0786403
15.38,-0.0788551
15.4,-0.0790715
15.42,-0.0792896
15.44,-0.0795095
15.46,-0.0797311
15.48,-0.0799545
15.5,-0.0801798
15.52,-0.0804068
15.54,-0.0806358
15.56,-0.0808666
15.58,-0.0810994
15.6,-0.0813341
15.62,-0.0815708
15.64,-0.0818095
15.66,-0.0820502
15.68,-0.082293
15.7,-0.082538
15.72,-0.082785
15.74,-0.0830342
15.76,-0.0832857
15.78,-0.0835393
15.8,-0.0837953
15.82,-0.0840535
15.84,-0.0843141
15.86,-0.084577
15.88,-0.0848424
15.9,-0.0851101
15.92,-0.0853804
15.94,-0.0856532
15.96,-0.0859285
15.98,-0.0862064
16,-0.086487
16.02,-0.0867702
16.04,-0.0870561
16.06,-0.0873448
16.08,-0.0876362
16.1,-0.0879305
16.12,-0.0882276
16.14,-0.0885277
16.16,-0.0888306
16.18,-0.0891364
16.2,-0.0894451
16.22,-0.0897568
16.24,-0.0900714
16.26,-0.090389
16.28,-0.0907096
16.3,-0.0910333
16.32,-0.09136
16.34,-0.09169
16.36,-0.0920231
16.38,-0.0923594
16.4,-0.092699
16.42,-0.0930418
16.44,-0.093388
16.46,-0.0937375
16.48,-0.0940904
16.5,-0.0944468
16.52,-0.0948067
16.54,-0.09517
16.56,-0.0955369
16.58,-0.0959074
16.6,-0.0962815
16.62,-0.0966593
16.64,-0.0970408
16.66,-0.0974261
16.68,-0.0978152
16.7,-0.098208
16.72,-0.0986048
16.74,-0.0990055
16.76,-0.0994101
16.78,-0.0998187
16.8,-0.100231
16.82,-0.100648
16.84,-0.101069
16.86,-0.101494
16.88,-0.101923
16.9,-0.102357
16.92,-0.102795
16.94,-0.103237
16.96,-0.103684
16.98,-0.104135
17,-0.10459
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
5,-0.0186951
5.02,-0.0187803
5.04,-0.0188648
5.06,-0.0189496
5.08,-0.0190348
5.1,-0.0191203
5.12,-0.019206
5.14,-0.019292
5.16,-0.019377
5.18,-0.0194645
5.2,-0.0195511
5.22,-0.0196378
5.24,-0.0197246
5.26,-0.0198116
5.28,-0.0198987
5.3,-0.0199859
5.32,-0.0200732
5.34,-0.0201607
5.36,-0.0202482
5.38,-0.0203359
5.4,-0.0204237
5.42,-0.0205115
5.44,-0.0205995
5.46,-0.0206876
5.48,-0.0207759
5.5,-0.0208625
5.52,-0.0209528
5.54,-0.0210415
5.56,-0.0211305
5.58,-0.0212198
5.6,-0.0213093
5.62,-0.021399
5.64,-0.0214889
5.66,-0.021579
5.68,-0.0216694
5.7,-0.0217601
5.72,-0.0218509
5.74,-0.021942
5.76,-0.0220333
5.78,-0.0221249
5.8,-0.0222167
5.82,-0.0223087
5.84,-0.022401
5.86,-0.0224934
5.88,-0.0225862
5.9,-0.0226792
5.92,-0.0227724
5.94,-0.0228658
5.96,-0.0229595
5.98,-0.0230534
6,-0.0231475
6.02,-0.023239
6.04,-0.0233364
6.06,-0.0234313
6.08,-0.0235264
6.1,-0.0236217
6.12,-0.0237172
6.14,-0.0238129
6.16,-0.0239089
6.18,-0.024005
6.2,-0.0241014
6.22,-0.024198
6.24,-0.0242948
6.26,-0.0243918
6.28,-0.024489
6.3,-0.0245865
6.32,-0.0246842
6.34,-0.0247822
6.36,-0.0248804
6.38,-0.0249789
6.4,-0.0250777
6.42,-0.0251768
6.44,-0.0252761
6.46,-0.0253758
6.48,-0.0254758
6.5,-0.0255761
6.52,-0.0256768
6.54,-0.0257778
6.56,-0.0258792
6.58,-0.025981
6.6,-0.0260831
6.62,-0.0261857
6.64,-0.0262886
6.66,-0.026392
6.68,-0.0264958
6.7,-0.0266001
6.72,-0.0267048
6.74,-0.02681
6.76,-0.0269156
6.78,-0.0270218
6.8,-0.0271285
6.82,-0.0272358
6.84,-0.0273437
6.86,-0.0274521
6.88,-0.0275612
6.9,-0.027671
6.92,-0.0277815
6.94,-0.0278927
6.96,-0.0280047
6.98,-0.0281177
7,-0.0282315
7.02,-0.0283464
7.04,-0.0284624
7.06,-0.0285796
7.08,-0.0286981
7.1,-0.028818
7.12,-0.0289396
7.14,-0.0290629
7.16,-0.0291882
7.18,-0.0293158
7.2,-0.0294458
7.22,-0.0295786
7.24,-0.0297146
7.26,-0.0298541
7.28,-0.0299978
7.3,-0.0301461
7.32,-0.0302998
7.34,-0.0304597
7.36,-0.0306268
7.38,-0.0308024
7.4,-0.0309879
7.42,-0.0311852
7.44,-0.0313964
7.46,-0.0316245
7.48,-0.0318731
7.5,-0.0321467
7.52,-0.0324513
7.54,-0.0327948
7.56,-0.0331877
7.58,-0.0336443
7.6,-0.0341846
7.62,-0.0348368
7.64,-0.0356423
7.66,-0.0366632
7.66473,-0.0369457
7.66935,-0.0372399
7.67386,-0.0375464
7.67827,-0.0378659
7.68,-0.0379968
7.68258,-0.0381991
7.68679,-0.0385465
7.69091,-0.0389089
7.69493,-0.039287
7.69886,-0.0396815
7.7,-0.0398014
7.70269,-0.0400934
7.70644,-0.0405233
7.71011,-0.0409722
7.71369,-0.041441
7.71719,-0.0419307
7.72,-0.042349
7.72061,-0.0424421
7.72395,-0.0429763
7.72721,-0.0435345
7.7304,-0.0441177
7.73351,-0.044727
7.73656,-0.0453638
7.73953,-0.0460292
7.74,-0.0461385
7.74244,-0.0467246
7.74528,-0.0474514
7.74805,-0.0482109
7.75076,-0.0490047
7.75341,-0.0498343
7.756,-0.0507013
7.75853,-0.0516074
7.76,-0.0521643
7.761,-0.0525543
7.76341,-0.0535438
7.76577,-0.0545779
7.76808,-0.0556584
7.77033,-0.0567874
7.77253,-0.057967
7.77468,-0.0591993
7.77678,-0.0604866
7.77883,-0.0618313
7.78,-0.0626385
7.78084,-0.0632357
7.7828,-0.0647024
7.78471,-0.066234
7.78658,-0.067833
7.78841,-0.0695024
7.7902,-0.0712449
7.79194,-0.0730635
7.79365,-0.0749612
7.79531,-0.0769411
7.79694,-0.0790065
7.79853,-0.0811605
7.8,-0.0832806
7.80008,-0.0834067
7.8016,-0.0857485
7.80309,-0.0881894
7.80454,-0.090733
7.80595,-0.0933831
7.80734,-0.0961435
7.80869,-0.0990181
7.81001,-0.102011
7.8113,-0.105125
7.81256,-0.108366
7.8138,-0.111737
7.815,-0.115242
7.81618,-0.118885
7.81733,-0.122672
7.81845,-0.126605
7.81955,-0.130689
7.82,-0.132443
7.82062,-0.134928
7.82167,-0.139327
7.82269,-0.143889
7.82369,-0.148618
7.82467,-0.153519
7.82563,-0.158595
7.82656,-0.163851
7.82747,-0.169289
7.82836,-0.174913
7.82923,-0.180727
7.83008,-0.186733
7.83091,-0.192935
7.83173,-0.199335
7.83252,-0.205935
7.8333,-0.212738
7.83405,-0.219745
7.83479,-0.226957
7.83552,-0.234376
7.83622,-0.242002
7.83691,-0.249835
7.83759,-0.257875
7.83825,-0.266121
7.83889,-0.274572
7.83952,-0.283226
7.84,-0.29009
7.84014,-0.292081
7.84074,-0.301133
7.84132,-0.31038
7.8419,-0.319816
7.84246,-0.329439
7.84301,-0.339241
7.84354,-0.349218
7.84406,-0.359363
7.84457,-0.369669
7.84507,-0.380128
7.84556,-0.390732
7.84604,-0.401473
7.8465,-0.412341
7.84696,-0.423326
7.8474,-0.434418
7.84784,-0.445607
7.84826,-0.456881
7.84868,-0.468229
7.84908,-0.479639
7.84948,-0.491099
7.84986,-0.502597
7.85024,-0.51412
7.85061,-0.525657
7.85097,-0.537194
7.85132,-0.548718
7.85167,-0.560218
7.852,-0.571681
7.85233,-0.583095
7.85266,-0.594447
7.85297,-0.605726
7.85328,-0.61692
7.85358,-0.628019
7.85387,-0.63901
7.85415,-0.649885
7.85443,-0.660633
7.85471,-0.671245
7.85497,-0.681712
7.85524,-0.692025
7.85549,-0.702178
7.85574,-0.712163
7.85598,-0.721973
7.85622,-0.731602
7.85645,-0.741046
7.85668,-0.750298
7.8569,-0.759356
7.85712,-0.768216
7.85733,-0.776874
7.85754,-0.785329
7.85774,-0.793578
7.85794,-0.80162
7.85813,-0.809454
7.85832,-0.81708
7.8585,-0.824497
7.85868,-0.831708
7.85886,-0.838711
7.85903,-0.845509
7.8592,-0.852104
7.85936,-0.858497
7.85952,-0.864691
7.85968,-0.870688
7.85983,-0.876492
7.85998,-0.882104
7.86,-0.882814
7.86013,-0.88753
7.86027,-0.892771
7.86041,-0.897833
7.86055,-0.902717
7.86068,-0.90743
7.86081,-0.911973
7.86094,-0.916353
7.86106,-0.920571
7.86118,-0.924634
7.8613,-0.928545
7.86142,-0.932308
7.86153,-0.935927
7.86164,-0.939407
7.86175,-0.942752
7.86185,-0.945966
7.86196,-0.949053
7.86206,-0.952017
7.86216,-0.954863
7.86225,-0.957594
7.86235,-0.960214
7.86244,-0.962726
7.86253,-0.965136
7.86262,-0.967446
7.8627,-0.96966
7.86278,-0.971781
7.86287,-0.973813
7.86295,-0.975759
7.86302,-0.977623
7.8631,-0.979407
7.86318,-0.981115
7.86325,-0.982749
7.86332,-0.984313
7.86339,-0.985808
7.86346,-0.987239
7.86352,-0.988607
7.86359,-0.989916
7.86365,-0.991166
7.86371,-0.992362
7.86377,-0.993505
7.86383,-0.994596
7.86389,-0.99564
7.86395,-0.996636
7.864,-0.997588
7.86406,-0.998497
7.86411,-0.999366
7.86416,-1.00019
7.86421,-1.00099
7.86426,-1.00174
7.86431,-1.00246
7.86436,-1.00315
7.8644,-1.00381
7.86445,-1.00443
7.86449,-1.00503
7.86453,-1.0056
7.86457,-1.00615
7.86462,-1.00667
7.86466,-1.00716
7.86469,-1.00763
7.86473,-1.00808
7.86477,-1.00851
7.86481,-1.00892
7.86484,-1.00931
7.86488,-1.00968
7.86491,-1.01004
7.86494,-1.01037
7.86498,-1.0107
7.86501,-1.011
7.86504,-1.01129
7.86507,-1.01157
7.8651,-1.01184
7.86513,-1.01209
7.86516,-1.01233
7.86518,-1.01256
7.86521,-1.01277
7.86524,-1.01298
7.86526,-1.01318
7.86529,-1.01337
7.86531,-1.01355
7.86534,-1.01372
7.86536,-1.01388
7.86538,-1.01403
7.8654,-1.01418
7.86543,-1.01432
7.86545,-1.01445
7.86547,-1.01457
7.86549,-1.01469
7.86551,-1.01481
7.86553,-1.01492
7.86555,-1.01502
7.86556,-1.01512
7.86558,-1.01521
7.8656,-1.0153
7.86562,-1.01538
7.86564,-1.01546
7.86565,-1.01553
7.86567,-1.01561
7.86568,-1.01567
7.8657,-1.01574
7.86571,-1.0158
7.86573,-1.01586
7.86574,-1.01591
7.86576,-1.01596
7.86577,-1.01601
7.86578,-1.01606
7.8658,-1.0161
7.86581,-1.01615
7.86582,-1.01619
7.86584,-1.01622
7.86585,-1.01626
7.86586,-1.01629
7.86587,-1.01633
7.86588,-1.01636
7.86589,-1.01638
7.8659,-1.01641
7.86591,-1.01644
7.86592,-1.01646
7.86593,-1.01648
7.86594,-1.0165
7.86595,-1.01652
7.86596,-1.01654
7.86597,-1.01656
7.86598,-1.01658
7.86599,-1.01659
7.866,-1.01661
7.866,-1.01662
7.86601,-1.01664
7.86602,-1.01665
7.86603,-1.01666
7.86604,-1.01667
7.86604,-1.01668
7.86605,-1.01669
7.86606,-1.0167
7.86606,-1.01671
7.86607,-1.01672
7.86608,-1.01672
7.86608,-1.01673
7.86609,-1.01674
7.8661,-1.01674
7.8661,-1.01675
7.86611,-1.01675
7.86611,-1.01676
7.86612,-1.01676
7.86612,-1.01677
7.86613,-1.01677
7.86614,-1.01677
7.86614,-1.01678
7.86615,-1.01678
7.86615,-1.01678
7.86615,-1.01677
7.86616,-1.01679
7.86616,-1.01679
7.86617,-1.01679
7.86618,-1.01679
7.86618,-1.01679
7.86619,-1.01679
7.86619,-1.01679
7.8662,-1.0168
7.8662,-1.0168
7.86621,-1.0168
7.86622,-1.0168
7.86622,-1.0168
7.86623,-1.0168
7.86624,-1.01679
7.86624,-1.01679
7.86625,-1.01679
7.86626,-1.01679
7.86626,-1.01679
7.86627,-1.01678
7.86628,-1.01678
7.86629,-1.01677
7.86629,-1.01677
7.8663,-1.01676
7.86631,-1.01676
7.86632,-1.01675
7.86633,-1.01674
7.86634,-1.01673
7.86635,-1.01673
7.86636,-1.01671
7.86637,-1.0167
7.86637,-1.01669
7.86638,-1.01668
7.8664,-1.01666
7.86641,-1.01665
7.86642,-1.01663
7.86643,-1.01661
7.86644,-1.01659
7.86645,-1.01657
7.86646,-1.01655
7.86647,-1.01652
7.86649,-1.0165
7.8665,-1.01647
7.86651,-1.01644
7.86653,-1.0164
7.86654,-1.01637
7.86655,-1.01633
7.86657,-1.01629
7.86658,-1.01625
7.8666,-1.01621
7.86661,-1.01616
7.86663,-1.01611
7.86664,-1.01605
7.86666,-1.01599
7.86668,-1.01593
7.86669,-1.01587
7.86671,-1.0158
7.86673,-1.01573
7.86675,-1.01565
7.86677,-1.01557
7.86679,-1.01548
7.86681,-1.01539
7.86683,-1.01529
7.86685,-1.01519
7.86687,-1.01508
7.86689,-1.01496
7.86691,-1.01484
7.86693,-1.01472
7.86696,-1.01458
7.86698,-1.01444
7.86701,-1.01429
7.86703,-1.01413
7.86706,-1.01396
7.86708,-1.01378
7.86711,-1.01359
7.86714,-1.0134
7.86716,-1.01319
7.86719,-1.01297
7.86722,-1.01274
7.86725,-1.01249
7.86728,-1.01224
7.86731,-1.01197
7.86735,-1.01168
7.86738,-1.01139
7.86741,-1.01107
7.86745,-1.01074
7.86748,-1.01039
7.86752,-1.01003
7.86755,-1.00964
7.86759,-1.00924
7.86763,-1.00881
7.86767,-1.00836
7.86771,-1.00789
7.86775,-1.0074
7.86779,-1.00688
7.86784,-1.00633
7.86788,-1.00576
7.86793,-1.00516
7.86797,-1.00453
7.86802,-1.00387
7.86807,-1.00317
7.86812,-1.00244
7.86817,-1.00168
7.86822,-1.00087
7.86828,-1.00003
7.86833,-0.999149
7.86839,-0.998223
7.86844,-0.997253
7.8685,-0.996235
7.86856,-0.995169
7.86862,-0.994051
7.86869,-0.992881
7.86875,-0.991655
7.86882,-0.990371
7.86888,-0.989027
7.86895,-0.98762
7.86902,-0.986147
7.8691,-0.984606
7.86917,-0.982994
7.86925,-0.981307
7.86932,-0.979544
7.8694,-0.9777
7.86948,-0.975773
7.86957,-0.97376
7.86965,-0.971656
7.86974,-0.969459
7.86983,-0.967164
7.86992,-0.964769
7.87001,-0.962269
7.87011,-0.959661
7.8702,-0.956941
7.8703,-0.954105
7.87041,-0.951148
7.87051,-0.948067
7.87062,-0.944858
7.87073,-0.941516
7.87084,-0.938037
7.87095,-0.934418
7.87107,-0.930652
7.87119,-0.926738
7.87131,-0.922669
7.87144,-0.918442
7.87157,-0.914052
7.8717,-0.909496
7.87184,-0.90477
7.87197,-0.899868
7.87212,-0.894788
7.87226,-0.889526
7.87241,-0.884077
7.87256,-0.878439
7.87271,-0.872608
7.87287,-0.866581
7.87304,-0.860355
7.8732,-0.853928
7.87337,-0.847297
7.87355,-0.840461
7.87372,-0.833417
7.87391,-0.826165
7.87409,-0.818703
7.87429,-0.811032
7.87448,-0.803151
7.87468,-0.795061
7.87489,-0.786763
7.8751,-0.778258
7.87531,-0.769548
7.87553,-0.760636
7.87575,-0.751526
7.87598,-0.74222
7.87622,-0.732724
7.87646,-0.723042
7.87671,-0.713179
7.87696,-0.703143
7.87722,-0.692939
7.87748,-0.682576
7.87775,-0.672061
7.87803,-0.661402
7.87831,-0.650609
7.8786,-0.639691
7.8789,-0.628659
7.8792,-0.617522
7.87951,-0.606292
7.87983,-0.59498
7.88,-0.589107
7.88016,-0.583598
7.88049,-0.572158
7.88083,-0.560671
7.88118,-0.549151
7.88154,-0.53761
7.8819,-0.52606
7.88228,-0.514514
7.88266,-0.502984
7.88305,-0.491484
7.88346,-0.480025
7.88387,-0.468621
7.88429,-0.457281
7.88472,-0.446019
7.88516,-0.434846
7.88561,-0.423773
7.88607,-0.41281
7.88654,-0.401967
7.88702,-0.391254
7.88752,-0.38068
7.88802,-0.370254
7.88854,-0.359983
7.88907,-0.349876
7.88961,-0.339938
7.89017,-0.330177
7.89074,-0.320597
7.89132,-0.311204
7.89191,-0.302002
7.89252,-0.292996
7.89314,-0.284188
7.89378,-0.275581
7.89444,-0.267177
7.8951,-0.258979
7.89579,-0.250987
7.89649,-0.243201
7.8972,-0.235622
7.89794,-0.22825
7.89869,-0.221084
7.89945,-0.214122
7.9,-0.209391
7.90024,-0.207364
7.90104,-0.200808
7.90187,-0.194451
7.90271,-0.18829
7.90357,-0.182325
7.90445,-0.17655
7.90536,-0.170964
7.90628,-0.165563
7.90723,-0.160343
7.9082,-0.155301
7.90919,-0.150432
7.9102,-0.145734
7.91124,-0.141203
7.9123,-0.136833
7.91339,-0.132621
7.9145,-0.128563
7.91564,-0.124655
7.9168,-0.120893
7.918,-0.117272
7.91922,-0.113788
7.92,-0.111665
7.92047,-0.110437
7.92175,-0.107216
7.92305,-0.10412
7.92439,-0.101144
7.92576,-0.098286
7.92717,-0.095541
7.9286,-0.0929055
7.93007,-0.0903757
7.93158,-0.0879479
7.93311,-0.0856187
7.93469,-0.0833844
7.9363,-0.0812417
7.93795,-0.0791873
7.93964,-0.0772178
7.94,-0.0768149
7.94137,-0.0753302
7.94314,-0.0735214
7.94495,-0.0717885
7.9468,-0.0701284
7.9487,-0.0685386
7.95064,-0.0670161
7.95262,-0.0655584
7.95466,-0.0641631
7.95674,-0.0628275
7.95887,-0.0615494
7.96,-0.0609024
7.96104,-0.0603264
7.96327,-0.0591564
7.96556,-0.0580372
7.96789,-0.0569668
7.97028,-0.0559432
7.97273,-0.0549644
7.97524,-0.0540287
7.9778,-0.0531343
7.98,-0.0524128
7.98042,-0.0522795
7.98311,-0.0514626
7.98585,-0.0506821
7.98867,-0.0499364
7.99154,-0.0492242
7.99449,-0.0485441
7.9975,-0.0478946
8,-0.0473895
8.00059,-0.0472746
8.00375,-0.0466827
8.00698,-0.0461179
8.01028,-0.0455789
8.01367,-0.0450647
8.01713,-0.0445743
8.02,-0.0441937
8.02068,-0.0441067
8.02431,-0.0436608
8.02802,-0.0432359
8.03182,-0.042831
8.03571,-0.0424452
8.03969,-0.0420779
8.04,-0.0420507
8.04377,-0.0417282
8.04794,-0.0413953
8.05221,-0.0410787
8.05657,-0.0407776
8.06,-0.0405456
8.06104,-0.0404913
8.06562,-0.0402193
8.0703,-0.0399611
8.0751,-0.0397159
8.08,-0.0394833
8.1,-0.038696
8.12,-0.0381091
8.14,-0.0376672
8.16,-0.0373328
8.18,-0.0370797
8.2,-0.0368895
8.22,-0.0367486
8.24,-0.0366469
8.26,-0.0365769
8.28,-0.0365328
8.3,-0.0365101
8.32,-0.0365051
8.34,-0.0365151
8.36,-0.0365378
8.38,-0.0365713
8.4,-0.0366142
8.42,-0.0366652
8.44,-0.0367232
8.46,-0.0367874
