# Freq(Hz)	Amp(mV)
445123.224728	2.138585
446428.571429	2.089752
447733.918129	1.853279
449039.264829	1.466480
450344.611529	0.999189
451649.958229	0.618571
452955.304929	0.691993
454260.651629	1.085046
455565.998329	1.462413
456871.345029	1.713512
458176.691729	1.796432
459482.038429	1.699027
460787.385129	1.432257
462092.731830	1.029357
463398.078530	0.559163
464703.425230	0.336180
466008.771930	0.736932
467314.118630	1.196796
468619.465330	1.557190
469924.812030	1.766449
471230.158730	1.798198
472535.505430	1.645983
473840.852130	1.322389
475146.198830	0.857620
476451.545530	0.300306
477756.892231	0.328995
479062.238931	0.918623
480367.585631	1.443552
481672.932331	1.849832
482978.279031	2.098994
484283.625731	2.168442
485588.972431	2.053577
486894.319131	1.768859
488199.665831	1.348799
489505.012531	0.856315
490810.359231	0.466059
492115.705931	0.630308
493421.052632	1.068839
494726.399332	1.457123
496031.746032	1.715492
497337.092732	1.813692
498642.439432	1.746678
499947.786132	1.533306
501253.132832	1.222407
502558.479532	0.917487
503863.826232	0.817379
505169.172932	1.026491
506474.519632	1.361573
507779.866332	1.660081
509085.213033	1.844066
510390.559733	1.876835
511695.906433	1.747453
513001.253133	1.466809
514306.599833	1.068628
515611.946533	0.629851
516917.293233	0.440745
518222.639933	0.784382
519527.986633	1.229651
520833.333333	1.600948
522138.680033	1.841480
523444.026734	1.923733
524749.373434	1.839576
526054.720134	1.598411
527360.066834	1.225642
528665.413534	0.761279
529970.760234	0.273963
531276.106934	0.330811
532581.453634	0.774543
533886.800334	1.140801
535192.147034	1.381014
536497.493734	1.472746
537802.840434	1.410873
539108.187135	1.208178
540413.533835	0.898730
541718.880535	0.560531
543024.227235	0.441111
544329.573935	0.717443
545634.920635	1.079373
546940.267335	1.379697
548245.614035	1.565377
549550.960735	1.611427
550856.307435	1.511827
552161.654135	1.278490
553467.000835	0.943408
554772.347536	0.577487
556077.694236	0.417074
557383.040936	0.684770
558688.387636	1.050505
559993.734336	1.354868
561299.081036	1.545479
562604.427736	1.598773
563909.774436	1.510090
565215.121136	1.292912
566520.467836	0.982019
567825.814536	0.653265
569131.161236	0.508093
570436.507937	0.716978
571741.854637	1.042422
573047.201337	1.322063
574352.548037	1.495904
575657.894737	1.537552
576963.241437	1.440529
578268.588137	1.215773
579573.934837	0.892667
580879.281537	0.534333
582184.628237	0.362571
583489.974937	0.620151
584795.321637	0.969311
586100.668338	1.255901
587406.015038	1.431499
588711.361738	1.473753
590016.708438	1.377136
591322.055138	1.151300
592627.401838	0.820397
593932.748538	0.427609
595238.095238	0.189438
596543.441938	0.532032
597848.788638	0.909734
599154.135338	1.209732
600459.482038	1.397802
601764.828739	1.456123
603070.175439	1.381151
604375.522139	1.183659
605680.868839	0.889053
606986.215539	0.543162
608291.562239	0.282657
609596.908939	0.441435
610902.255639	0.748164
612207.602339	1.000157
613512.949039	1.149003
614818.295739	1.174851
616123.642439	1.074296
617428.989140	0.859265
618734.335840	0.560092
620039.682540	0.269239
621345.029240	0.374968
622650.375940	0.724528
623955.722640	1.052060
625261.069340	1.297887
626566.416040	1.431355
627871.762740	1.436316
629177.109440	1.310305
630482.456140	1.064543
631787.802840	0.724313
633093.149541	0.340570
634398.496241	0.248972
635703.842941	0.624370
637009.189641	0.994442
638314.536341	1.284847
639619.883041	1.464544
640925.229741	1.516844
642230.576441	1.438160
643535.923141	1.237706
644841.269841	0.936348
646146.616541	0.564492
647451.963241	0.159991
648757.309942	0.243902
650062.656642	0.599471
651368.003342	0.878022
652673.350042	1.053445
653978.696742	1.110550
655284.043442	1.046043
656589.390142	0.868738
657894.736842	0.598747
659200.083542	0.267103
660505.430242	0.120755
661810.776942	0.466222
663116.123642	0.778379
664421.470343	1.016414
665726.817043	1.156247
667032.163743	1.184663
668337.510443	1.100395
669642.857143	0.914838
670948.203843	0.653601
672253.550543	0.370544
673558.897243	0.267729
674864.243943	0.492939
676169.590643	0.753801
677474.937343	0.950225
678780.284043	1.048979
680085.630744	1.035443
681390.977444	0.909282
682696.324144	0.685831
684001.670844	0.410359
685307.017544	0.288179
686612.364244	0.555993
687917.710944	0.912885
689223.057644	1.238030
690528.404344	1.487659
691833.751044	1.635445
693139.097744	1.667245
694444.444444	1.580828
695749.791145	1.385582
697055.137845	1.101425
698360.484545	0.757012
699665.831245	0.388679
700971.177945	0.093141
702276.524645	0.324540
703581.871345	0.569364
704887.218045	0.724147
706192.564745	0.773950
707497.911445	0.718268
708803.258145	0.571683
710108.604845	0.376414
711413.951546	0.282345
712719.298246	0.465752
714024.644946	0.742393
715329.991646	0.999213
716635.338346	1.192531
717940.685046	1.297460
719246.031746	1.301252
720551.378446	1.202543
721856.725146	1.010837
723162.071846	0.745313
724467.418546	0.432849
725772.765246	0.106692
727078.111947	0.207978
728383.458647	0.468319
729688.805347	0.653169
730994.152047	0.742833
732299.498747	0.727495
733604.845447	0.607837
734910.192147	0.394967
736215.538847	0.109621
737520.885547	0.222246
738826.232247	0.565921
740131.578947	0.889017
741436.925647	1.159785
742742.272348	1.351758
744047.619048	1.446424
745352.965748	1.435345
746658.312448	1.321679
747963.659148	1.121614
749269.005848	0.867939
750574.352548	0.624131
751879.699248	0.515803
753185.045948	0.625999
754490.392648	0.828499
755795.739348	1.006504
757101.086048	1.110181
758406.432749	1.120487
759711.779449	1.036789
761017.126149	0.875095
762322.472849	0.673275
763627.819549	0.512132
764933.166249	0.517214
766238.512949	0.681500
767543.859649	0.878398
768849.206349	1.031259
770154.553049	1.105191
771459.899749	1.087110
772765.246449	0.981353
774070.593150	0.812687
775375.939850	0.640328
776681.286550	0.578881
777986.633250	0.704508
779291.979950	0.929620
780597.326650	1.151344
781902.673350	1.312523
783208.020050	1.382130
784513.366750	1.345381
785818.713450	1.200856
787124.060150	0.959462
788429.406850	0.644640
789734.753551	0.305604
791040.100251	0.241051
792345.446951	0.560914
793650.793651	0.875931
794956.140351	1.119772
796261.487051	1.266279
797566.833751	1.302206
798872.180451	1.225568
800177.527151	1.045171
801482.873851	0.779551
802788.220551	0.455191
804093.567251	0.106257
805398.913952	0.245892
806704.260652	0.552024
