C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=1.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
16.66,44.3422
16.68,44.3612
16.7,44.3801
16.72,44.399
16.74,44.4178
16.76,44.4366
16.78,44.4554
16.8,44.4742
16.82,44.4929
16.84,44.5116
16.86,44.5302
16.88,44.5488
16.9,44.5674
16.92,44.5859
16.94,44.6045
16.96,44.6229
16.98,44.6414
17,44.6598
17.02,44.6782
17.04,44.6966
17.06,44.7149
17.08,44.7332
17.1,44.7515
17.12,44.7697
17.14,44.7879
17.16,44.8061
17.18,44.8243
17.2,44.8424
17.22,44.8605
17.24,44.8786
17.26,44.8966
17.28,44.9146
17.3,44.9326
17.32,44.9506
17.34,44.9685
17.36,44.9864
17.38,45.0043
17.4,45.0222
17.42,45.04
17.44,45.0578
17.46,45.0756
17.48,45.0933
17.5,45.1111
17.52,45.1288
17.54,45.1465
17.56,45.1641
17.58,45.1818
17.6,45.1994
17.62,45.217
17.64,45.2346
17.66,45.2521
17.68,45.2697
17.7,45.2872
17.72,45.3047
17.74,45.3221
17.76,45.3396
17.78,45.357
17.8,45.3744
17.82,45.3918
17.84,45.4092
17.86,45.4266
17.88,45.4439
17.9,45.4613
17.92,45.4786
17.94,45.4959
17.96,45.5132
17.98,45.5305
18,45.5477
18.02,45.565
18.04,45.5822
18.06,45.5995
18.08,45.6167
18.1,45.6339
18.12,45.6511
18.14,45.6683
18.16,45.6855
18.18,45.7027
18.2,45.7199
18.22,45.7371
18.24,45.7543
18.26,45.7715
18.28,45.7887
18.3,45.8059
18.32,45.8231
18.34,45.8404
18.36,45.8576
18.38,45.8748
18.4,45.8921
18.42,45.9094
18.44,45.9266
18.46,45.944
18.48,45.9613
18.5,45.9787
18.52,45.9961
18.54,46.0135
18.56,46.031
18.58,46.0486
18.6,46.0661
18.62,46.0838
18.64,46.1015
18.66,46.1193
18.68,46.1372
18.7,46.1551
18.72,46.1732
18.74,46.1914
18.76,46.2097
18.78,46.2281
18.8,46.2467
18.82,46.2655
18.84,46.2845
18.86,46.3038
18.88,46.3232
18.9,46.343
18.92,46.3631
18.94,46.3836
18.96,46.4046
18.98,46.426
19,46.4481
19.02,46.4708
19.04,46.4944
19.06,46.519
19.08,46.5448
19.1,46.572
19.12,46.6011
19.14,46.6323
19.16,46.6663
19.18,46.704
19.1842,46.7125
19.1884,46.7211
19.1924,46.7296
19.1964,46.7382
19.2,46.7463
19.2003,46.7469
19.204,46.7555
19.2077,46.7642
19.2113,46.7729
19.2149,46.7816
19.2183,46.7904
19.22,46.7948
19.2217,46.7992
19.2249,46.808
19.2282,46.8169
19.2313,46.8257
19.2344,46.8346
19.2374,46.8436
19.24,46.8516
19.2403,46.8525
19.2431,46.8615
19.2459,46.8705
19.2487,46.8795
19.2513,46.8886
19.2539,46.8976
19.2565,46.9067
19.259,46.9158
19.26,46.9196
19.2614,46.9249
19.2638,46.9339
19.2661,46.943
19.2684,46.952
19.2706,46.9611
19.2728,46.9701
19.2749,46.9791
19.2769,46.988
19.279,46.9969
19.28,47.0015
19.2809,47.0057
19.2829,47.0144
19.2848,47.0231
19.2866,47.0317
19.2884,47.0402
19.2902,47.0486
19.2919,47.0569
19.2935,47.065
19.2952,47.073
19.2968,47.0809
19.2984,47.0886
19.2999,47.0961
19.3,47.0967
19.3014,47.1034
19.3028,47.1105
19.3043,47.1174
19.3057,47.1241
19.307,47.1305
19.3084,47.1367
19.3097,47.1426
19.3109,47.1482
19.3122,47.1535
19.3134,47.1586
19.3146,47.1633
19.3157,47.1677
19.3169,47.1717
19.318,47.1754
19.319,47.1788
19.32,47.1815
19.3201,47.1818
19.3211,47.1844
19.3221,47.1866
19.3231,47.1885
19.3241,47.19
19.325,47.1911
19.3259,47.1918
19.3268,47.1921
19.3277,47.192
19.3286,47.1915
19.3294,47.1906
19.3302,47.1894
19.331,47.1878
19.3318,47.1858
19.3326,47.1834
19.3333,47.1806
19.334,47.1775
19.3348,47.1741
19.3354,47.1703
19.3361,47.1662
19.3368,47.1618
19.3374,47.1571
19.3381,47.1521
19.3387,47.1468
19.3393,47.1412
19.3399,47.1354
19.34,47.1343
19.3405,47.1294
19.341,47.1232
19.3416,47.1167
19.3421,47.11
19.3427,47.1032
19.3432,47.0962
19.3437,47.089
19.3442,47.0818
19.3446,47.0743
19.3451,47.0668
19.3456,47.0592
19.346,47.0515
19.3465,47.0437
19.3469,47.0359
19.3473,47.028
19.3477,47.0201
19.3481,47.0122
19.3485,47.0043
19.3489,46.9963
19.3492,46.9884
19.3496,46.9804
19.35,46.9725
19.3503,46.9646
19.3506,46.9568
19.351,46.949
19.3513,46.9412
19.3516,46.9335
19.3519,46.9259
19.3522,46.9183
19.3525,46.9108
19.3528,46.9034
19.3531,46.8961
19.3534,46.8888
19.3536,46.8817
19.3539,46.8746
19.3542,46.8676
19.3544,46.8607
19.3547,46.8539
19.3549,46.8472
19.3551,46.8407
19.3554,46.8342
19.3556,46.8278
19.3558,46.8215
19.356,46.8153
19.3562,46.8092
19.3564,46.8033
19.3566,46.7974
19.3568,46.7916
19.357,46.786
19.3572,46.7804
19.3574,46.775
19.3576,46.7696
19.3577,46.7644
19.3579,46.7592
19.3581,46.7542
19.3582,46.7492
19.3584,46.7444
19.3585,46.7396
19.3587,46.735
19.3588,46.7304
19.359,46.7259
19.3591,46.7216
19.3593,46.7173
19.3594,46.7131
19.3595,46.709
19.3596,46.7049
19.3598,46.701
19.3599,46.6972
19.36,46.6937
19.36,46.6934
19.3601,46.6897
19.3602,46.6861
19.3604,46.6826
19.3605,46.6791
19.3606,46.6757
19.3607,46.6724
19.3608,46.6692
19.3609,46.666
19.361,46.6629
19.3611,46.6599
19.3612,46.657
19.3612,46.6541
19.3613,46.6512
19.3614,46.6485
19.3615,46.6458
19.3616,46.6431
19.3617,46.6406
19.3617,46.638
19.3618,46.6356
19.3619,46.6332
19.362,46.6308
19.362,46.6285
19.3621,46.6263
19.3622,46.6241
19.3623,46.6219
19.3623,46.6198
19.3624,46.6178
19.3624,46.6158
19.3625,46.6138
19.3626,46.6119
19.3626,46.61
19.3627,46.6082
19.3627,46.6064
19.3628,46.6047
19.3628,46.603
19.3629,46.6013
19.3629,46.5997
19.363,46.5981
19.363,46.5965
19.3631,46.595
19.3631,46.5935
19.3632,46.5921
19.3632,46.5907
19.3633,46.5893
19.3633,46.5879
19.3634,46.5866
19.3634,46.5853
19.3634,46.5841
19.3635,46.5828
19.3635,46.5816
19.3635,46.5804
19.3636,46.5793
19.3636,46.5782
19.3636,46.5771
19.3637,46.576
19.3637,46.575
19.3637,46.5739
19.3638,46.5729
19.3638,46.572
19.3638,46.571
19.3639,46.5701
19.3639,46.5692
19.3639,46.5683
19.3639,46.5674
19.364,46.5666
19.364,46.5657
19.364,46.5649
19.3641,46.5641
19.3641,46.5634
19.3641,46.5626
19.3641,46.5619
19.3641,46.5612
19.3642,46.5605
19.3642,46.5598
19.3642,46.5591
19.3642,46.5584
19.3643,46.5578
19.3643,46.5572
19.3643,46.5566
19.3643,46.556
19.3643,46.5554
19.3643,46.5548
19.3644,46.5543
19.3644,46.5537
19.3644,46.5532
19.3644,46.5527
19.3644,46.5522
19.3644,46.5517
19.3645,46.5512
19.3645,46.5507
19.3645,46.5502
19.3645,46.5498
19.3645,46.5493
19.3645,46.5489
19.3645,46.5485
19.3646,46.5481
19.3646,46.5477
19.3646,46.5473
19.3646,46.5469
19.3646,46.5465
19.3646,46.5462
19.3646,46.5458
19.3646,46.5455
19.3646,46.5451
19.3647,46.5448
19.3647,46.5445
19.3647,46.5441
19.3647,46.5438
19.3647,46.5435
19.3647,46.5432
19.3647,46.5429
19.3647,46.5426
19.3647,46.5424
19.3647,46.5421
19.3648,46.5418
19.3648,46.5416
19.3648,46.5413
19.3648,46.5411
19.3648,46.5408
19.3648,46.5406
19.3648,46.5404
19.3648,46.5401
19.3648,46.5399
19.3648,46.5397
19.3648,46.5395
19.3648,46.5393
19.3648,46.5391
19.3648,46.5389
19.3648,46.5387
19.3649,46.5385
19.3649,46.5383
19.3649,46.5383
19.3649,46.5382
19.3649,46.538
19.3649,46.5378
19.3649,46.5377
19.3649,46.5375
19.3649,46.5373
19.3649,46.5372
19.3649,46.537
19.3649,46.5369
19.3649,46.5367
19.3649,46.5366
19.3649,46.5365
19.3649,46.5363
19.3649,46.5362
19.3649,46.536
19.3649,46.5359
19.3649,46.5357
19.3649,46.5356
19.365,46.5354
19.365,46.5352
19.365,46.5351
19.365,46.5349
19.365,46.5347
19.365,46.5346
19.365,46.5344
19.365,46.5342
19.365,46.534
19.365,46.5338
19.365,46.5336
19.365,46.5334
19.365,46.5332
19.365,46.533
19.365,46.5327
19.365,46.5325
19.3651,46.5323
19.3651,46.532
19.3651,46.5318
19.3651,46.5316
19.3651,46.5313
19.3651,46.531
19.3651,46.5308
19.3651,46.5305
19.3651,46.5302
19.3651,46.5299
19.3651,46.5297
19.3651,46.5294
19.3652,46.529
19.3652,46.5287
19.3652,46.5284
19.3652,46.5281
19.3652,46.5278
19.3652,46.5274
19.3652,46.5271
19.3652,46.5267
19.3652,46.5263
19.3653,46.526
19.3653,46.5256
19.3653,46.5252
19.3653,46.5248
19.3653,46.5244
19.3653,46.524
19.3653,46.5235
19.3653,46.5231
19.3654,46.5226
19.3654,46.5222
19.3654,46.5217
19.3654,46.5212
19.3654,46.5207
19.3654,46.5202
19.3654,46.5197
19.3655,46.5192
19.3655,46.5186
19.3655,46.5181
19.3655,46.5175
19.3655,46.5169
19.3656,46.5163
19.3656,46.5157
19.3656,46.5151
19.3656,46.5144
19.3656,46.5138
19.3657,46.5131
19.3657,46.5124
19.3657,46.5117
19.3657,46.511
19.3657,46.5103
19.3658,46.5096
19.3658,46.5088
19.3658,46.508
19.3658,46.5072
19.3659,46.5064
19.3659,46.5055
19.3659,46.5047
19.366,46.5038
19.366,46.5029
19.366,46.502
19.366,46.5011
19.3661,46.5001
19.3661,46.4991
19.3661,46.4981
19.3662,46.4971
19.3662,46.496
19.3662,46.4949
19.3663,46.4938
19.3663,46.4927
19.3663,46.4916
19.3664,46.4904
19.3664,46.4892
19.3665,46.4879
19.3665,46.4867
19.3665,46.4854
19.3666,46.4841
19.3666,46.4827
19.3667,46.4813
19.3667,46.4799
19.3668,46.4785
19.3668,46.477
19.3669,46.4755
19.3669,46.474
19.367,46.4724
19.367,46.4708
19.3671,46.4691
19.3671,46.4674
19.3672,46.4657
19.3672,46.4639
19.3673,46.4621
19.3674,46.4603
19.3674,46.4584
19.3675,46.4565
19.3675,46.4545
19.3676,46.4525
19.3677,46.4505
19.3677,46.4484
19.3678,46.4462
19.3679,46.444
19.368,46.4418
19.368,46.4395
19.3681,46.4371
19.3682,46.4348
19.3683,46.4323
19.3684,46.4298
19.3684,46.4273
19.3685,46.4247
19.3686,46.422
19.3687,46.4193
19.3688,46.4165
19.3689,46.4137
19.369,46.4108
19.3691,46.4079
19.3692,46.4049
19.3693,46.4018
19.3694,46.3987
19.3695,46.3955
19.3696,46.3922
19.3697,46.3889
19.3699,46.3855
19.37,46.382
19.3701,46.3785
19.3702,46.3749
19.3704,46.3713
19.3705,46.3675
19.3706,46.3637
19.3708,46.3599
19.3709,46.3559
19.3711,46.3519
19.3712,46.3478
19.3714,46.3436
19.3715,46.3394
19.3717,46.3351
19.3718,46.3307
19.372,46.3263
19.3722,46.3217
19.3723,46.3171
19.3725,46.3124
19.3727,46.3077
19.3729,46.3029
19.3731,46.298
19.3733,46.293
19.3735,46.2879
19.3737,46.2828
19.3739,46.2776
19.3741,46.2724
19.3743,46.2671
19.3746,46.2617
19.3748,46.2563
19.375,46.2508
19.3753,46.2452
19.3755,46.2396
19.3758,46.2339
19.376,46.2282
19.3763,46.2224
19.3766,46.2166
19.3768,46.2107
19.3771,46.2048
19.3774,46.1989
19.3777,46.193
19.378,46.187
19.3783,46.181
19.3786,46.175
19.379,46.169
19.3793,46.163
19.3796,46.157
19.38,46.151
19.38,46.1507
19.3803,46.145
19.3807,46.139
19.3811,46.1331
19.3815,46.1273
19.3819,46.1215
19.3823,46.1157
19.3827,46.11
19.3831,46.1044
19.3835,46.0989
19.384,46.0934
19.3844,46.0881
19.3849,46.0829
19.3853,46.0778
19.3858,46.0729
19.3863,46.0681
19.3868,46.0634
19.3873,46.0589
19.3879,46.0546
19.3884,46.0505
19.389,46.0466
19.3895,46.0429
19.3901,46.0394
19.3907,46.0361
19.3913,46.0331
19.392,46.0303
19.3926,46.0277
19.3932,46.0255
19.3939,46.0235
19.3946,46.0217
19.3953,46.0203
19.396,46.0191
19.3968,46.0182
19.3975,46.0177
19.3983,46.0174
19.3991,46.0174
19.3999,46.0178
19.4,46.0179
19.4007,46.0185
19.4015,46.0194
19.4024,46.0207
19.4033,46.0223
19.4042,46.0242
19.4051,46.0264
19.4061,46.029
19.407,46.0318
19.408,46.0349
19.409,46.0384
19.4101,46.0421
19.4111,46.0461
19.4122,46.0504
19.4133,46.055
19.4145,46.0598
19.4156,46.0649
19.4168,46.0702
19.4181,46.0758
19.4193,46.0816
19.42,46.0849
19.4206,46.0876
19.4219,46.0939
19.4232,46.1003
19.4246,46.107
19.426,46.1138
19.4274,46.1208
19.4289,46.128
19.4304,46.1353
19.432,46.1428
19.4335,46.1504
19.4351,46.1581
19.4368,46.1659
19.4385,46.1739
19.44,46.1809
19.4402,46.1819
19.442,46.1901
19.4438,46.1983
19.4457,46.2066
19.4476,46.215
19.4495,46.2234
19.4515,46.2319
19.4535,46.2404
19.4556,46.2489
19.4577,46.2575
19.4599,46.2661
19.46,46.2665
19.4621,46.2748
19.4644,46.2834
19.4668,46.2921
19.4692,46.3007
19.4716,46.3094
19.4741,46.3181
19.4767,46.3267
19.4793,46.3354
19.48,46.3376
19.482,46.344
19.4847,46.3526
19.4876,46.3612
19.4904,46.3698
19.4934,46.3784
19.4964,46.3869
19.4995,46.3955
19.5,46.3969
19.5027,46.404
19.5059,46.4125
19.5092,46.4209
19.5126,46.4294
19.5161,46.4378
19.5196,46.4462
19.52,46.4471
19.5232,46.4546
19.5269,46.4629
19.5308,46.4712
19.5346,46.4795
19.5386,46.4878
19.54,46.4906
19.5427,46.4961
19.5469,46.5044
19.5512,46.5126
19.5555,46.5209
19.56,46.5291
19.58,46.5637
19.6,46.5952
19.62,46.6244
19.64,46.6516
19.66,46.6772
19.68,46.7016
19.7,46.7249
19.72,46.7473
19.74,46.7689
19.76,46.7899
19.78,46.8102
19.8,46.8301
19.82,46.8496
19.84,46.8686
19.86,46.8873
19.88,46.9058
19.9,46.9239
19.92,46.9418
19.94,46.9595
19.96,46.977
19.98,46.9943
20,47.0114
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.4626
2.02,51.3636
2.04,51.2653
2.06,51.1677
2.08,51.0708
2.1,50.9746
2.12,50.8789
2.14,50.7839
2.16,50.6895
2.18,50.5957
2.2,50.5025
2.22,50.4099
2.24,50.3178
2.26,50.2262
2.28,50.1352
2.3,50.0447
2.32,49.9547
2.34,49.8652
2.36,49.7762
2.38,49.6876
2.4,49.5995
2.42,49.5118
2.44,49.4246
2.46,49.3378
2.48,49.2514
2.5,49.1654
2.52,49.0799
2.54,48.9946
2.56,48.9098
2.58,48.8254
2.6,48.7413
2.62,48.6575
2.64,48.5741
2.66,48.491
2.68,48.4082
2.7,48.3258
2.72,48.2436
2.74,48.1618
2.76,48.0802
2.78,47.9989
2.8,47.9179
2.82,47.8372
2.84,47.7567
2.86,47.6765
2.88,47.5965
2.9,47.5168
2.92,47.4373
2.94,47.358
2.96,47.279
2.98,47.2001
3,47.1215
3.02,47.043
3.04,46.9647
3.06,46.8867
3.08,46.8088
3.1,46.7311
3.12,46.6535
3.14,46.5761
3.16,46.4989
3.18,46.4218
3.2,46.3449
3.22,46.2681
3.24,46.1914
3.26,46.1149
3.28,46.0385
3.3,45.9621
3.32,45.886
3.34,45.8099
3.36,45.7339
3.38,45.658
3.4,45.5822
3.42,45.5065
3.44,45.4308
3.46,45.3553
3.48,45.2798
3.5,45.2043
3.52,45.129
3.54,45.0536
3.56,44.9784
3.58,44.9031
3.6,44.828
3.62,44.7528
3.64,44.6777
3.66,44.6026
3.68,44.5275
3.7,44.4524
3.72,44.3773
3.74,44.3023
3.76,44.2272
3.78,44.1522
3.8,44.0771
3.82,44.002
3.84,43.9269
3.86,43.8518
3.88,43.7766
3.9,43.7014
3.92,43.6262
3.94,43.5509
3.96,43.4756
3.98,43.4002
4,43.3248
4.02,43.2493
4.04,43.1737
4.06,43.098
4.08,43.0223
4.1,42.9465
4.12,42.8706
4.14,42.7946
4.16,42.7186
4.18,42.6424
4.2,42.5661
4.22,42.4897
4.24,42.4132
4.26,42.3365
4.28,42.2597
4.3,42.1828
4.32,42.1058
4.34,42.0286
4.36,41.9512
4.38,41.8738
4.4,41.7961
4.42,41.7183
4.44,41.6403
4.46,41.5621
4.48,41.4838
4.5,41.4052
4.52,41.3265
4.54,41.2476
4.56,41.1684
4.58,41.0891
4.6,41.0095
4.62,40.9297
4.64,40.8497
4.66,40.7695
4.68,40.689
4.7,40.6082
4.72,40.5272
4.74,40.446
4.76,40.3644
4.78,40.2826
4.8,40.2006
4.82,40.1182
4.84,40.0355
4.86,39.9526
4.88,39.8693
4.9,39.7857
4.92,39.7018
4.94,39.6175
4.96,39.5329
4.98,39.448
5,39.3627
5.02,39.277
5.04,39.191
5.06,39.1045
5.08,39.0177
5.1,38.9305
5.12,38.8429
5.14,38.7549
5.16,38.6664
5.18,38.5775
5.2,38.4882
5.22,38.3984
5.24,38.3082
5.26,38.2174
5.28,38.1262
5.3,38.0345
5.32,37.9423
5.34,37.8495
5.36,37.7562
5.38,37.6624
5.4,37.568
5.42,37.4731
5.44,37.3776
5.46,37.2815
5.48,37.1847
5.5,37.0874
5.52,36.9894
5.54,36.8908
5.56,36.7915
5.58,36.6916
5.6,36.5909
5.62,36.4895
5.64,36.3874
5.66,36.2846
5.68,36.181
5.7,36.0766
5.72,35.9715
5.74,35.8655
5.76,35.7587
5.78,35.651
5.8,35.5424
5.82,35.433
5.84,35.3226
5.86,35.2113
5.88,35.0991
5.9,34.9858
5.92,34.8715
5.94,34.7562
5.96,34.6399
5.98,34.5224
6,34.4038
6.02,34.2841
6.04,34.1632
6.06,34.041
6.08,33.9177
6.1,33.793
6.12,33.6671
6.14,33.5397
6.16,33.411
6.18,33.2809
6.2,33.1493
6.22,33.0162
6.24,32.8816
6.26,32.7453
6.28,32.6074
6.3,32.4678
6.32,32.3264
6.34,32.1833
6.36,32.0382
6.38,31.8913
6.4,31.7424
6.42,31.5914
6.44,31.4383
6.46,31.283
6.48,31.1255
6.5,30.9656
6.52,30.8033
6.54,30.6385
6.56,30.471
6.58,30.3009
6.6,30.128
6.62,29.9521
6.64,29.7733
6.66,29.5913
6.68,29.406
6.7,29.2173
6.72,29.0251
6.74,28.8292
6.76,28.6294
6.78,28.4256
6.8,28.2175
6.82,28.005
6.84,27.788
6.86,27.566
6.88,27.339
6.9,27.1066
6.92,26.8686
6.94,26.6246
6.96,26.3743
6.98,26.1175
7,25.8536
7.02,25.5823
7.04,25.3031
7.06,25.0154
7.08,24.7189
7.1,24.4128
7.12,24.0964
7.14,23.769
7.16,23.4299
7.18,23.078
7.2,22.7123
7.22,22.3317
7.24,21.9348
7.26,21.52
7.28,21.0858
7.3,20.63
7.32,20.1504
7.34,19.6442
7.36,19.1082
7.38,18.5387
7.4,17.9309
7.42,17.2794
7.44,16.5771
7.46,15.8153
7.48,14.9828
7.5,14.0651
7.52,13.0424
7.54,11.8875
7.56,10.561
7.58,9.00312
7.6,7.11761
7.62,4.73546
7.64,1.5294
7.66,-3.14258
7.68,-7.9742
7.7,-3.55642
7.72,1.22216
7.74,4.48287
7.76,6.88727
7.78,8.77902
7.8,10.3344
7.82,11.6532
7.84,12.7972
7.86,13.8066
7.88,14.7094
7.9,15.5258
7.92,16.2707
7.94,16.9554
7.96,17.5888
7.98,18.1779
8,18.7285
8.02,19.2452
8.04,19.7319
8.06,20.1918
8.08,20.6276
8.1,21.0418
8.12,21.4363
8.14,21.8129
8.16,22.1731
8.18,22.5182
8.2,22.8495
8.22,23.1679
8.24,23.4745
8.26,23.77
8.28,24.0552
8.3,24.3308
8.32,24.5973
8.34,24.8555
8.36,25.1056
8.38,25.3483
8.4,25.5839
8.42,25.8129
8.44,26.0355
8.46,26.2522
8.48,26.4631
8.5,26.6687
8.52,26.8691
8.54,27.0647
8.56,27.2555
8.58,27.4419
8.6,27.6241
8.62,27.8021
8.64,27.9763
8.66,28.1467
8.68,28.3136
8.7,28.4769
8.72,28.637
8.74,28.794
8.76,28.9478
8.78,29.0987
8.8,29.2468
8.82,29.3921
8.84,29.5348
8.86,29.6749
8.88,29.8126
8.9,29.9479
8.92,30.0809
8.94,30.2117
8.96,30.3403
8.98,30.4668
9,30.5913
9.02,30.7138
9.04,30.8345
9.06,30.9533
9.08,31.0703
9.1,31.1855
9.12,31.2991
9.14,31.411
9.16,31.5214
9.18,31.6301
9.2,31.7374
9.22,31.8432
9.24,31.9475
9.26,32.0505
9.28,32.1521
9.3,32.2524
9.32,32.3514
9.34,32.4491
9.36,32.5456
9.38,32.6409
9.4,32.735
9.42,32.8279
9.44,32.9198
9.46,33.0106
9.48,33.1003
9.5,33.1889
9.52,33.2766
9.54,33.3632
9.56,33.4489
9.58,33.5336
9.6,33.6173
9.62,33.7002
9.64,33.7822
9.66,33.8633
9.68,33.9435
9.7,34.0229
9.72,34.1015
9.74,34.1792
9.76,34.2562
9.78,34.3324
9.8,34.4079
9.82,34.4826
9.84,34.5565
9.86,34.6298
9.88,34.7023
9.9,34.7742
9.92,34.8453
9.94,34.9158
9.96,34.9857
9.98,35.0549
10,35.1235
10.02,35.1914
10.04,35.2588
10.06,35.3256
10.08,35.3917
10.1,35.4573
10.12,35.5223
10.14,35.5868
10.16,35.6507
10.18,35.7141
10.2,35.777
10.22,35.8393
10.24,35.9011
10.26,35.9624
10.28,36.0232
10.3,36.0835
10.32,36.1434
10.34,36.2027
10.36,36.2616
10.38,36.3201
10.4,36.3781
10.42,36.4356
10.44,36.4927
10.46,36.5494
10.48,36.6056
10.5,36.6614
10.52,36.7169
10.54,36.7719
10.56,36.8265
10.58,36.8807
10.6,36.9345
10.62,36.9879
10.64,37.041
10.66,37.0936
10.68,37.146
10.7,37.1979
10.72,37.2495
10.74,37.3007
10.76,37.3516
10.78,37.4022
10.8,37.4524
10.82,37.5022
10.84,37.5518
10.86,37.601
10.88,37.6499
10.9,37.6984
10.92,37.7467
10.94,37.7946
10.96,37.8423
10.98,37.8896
11,37.9367
11.02,37.9834
11.04,38.0299
11.06,38.0761
11.08,38.1219
11.1,38.1675
11.12,38.2129
11.14,38.2579
11.16,38.3027
11.18,38.3472
11.2,38.3915
11.22,38.4355
11.24,38.4792
11.26,38.5227
11.28,38.566
11.3,38.609
11.32,38.6517
11.34,38.6942
11.36,38.7365
11.38,38.7785
11.4,38.8203
11.42,38.8618
11.44,38.9032
11.46,38.9443
11.48,38.9852
11.5,39.0258
11.52,39.0663
11.54,39.1065
11.56,39.1465
11.58,39.1863
11.6,39.2259
11.62,39.2653
11.64,39.3044
11.66,39.3434
11.68,39.3822
11.7,39.4208
11.72,39.4591
11.74,39.4973
11.76,39.5353
11.78,39.5731
11.8,39.6107
11.82,39.6482
11.84,39.6854
11.86,39.7225
11.88,39.7594
11.9,39.7961
11.92,39.8326
11.94,39.869
11.96,39.9051
11.98,39.9411
12,39.977
12.02,40.0126
12.04,40.0481
12.06,40.0835
12.08,40.1187
12.1,40.1537
12.12,40.1885
12.14,40.2232
12.16,40.2577
12.18,40.2921
12.2,40.3264
12.22,40.3604
12.24,40.3943
12.26,40.4281
12.28,40.4617
12.3,40.4952
12.32,40.5286
12.34,40.5617
12.36,40.5948
12.38,40.6277
12.4,40.6605
12.42,40.6931
12.44,40.7256
12.46,40.7579
12.48,40.7901
12.5,40.8222
12.52,40.8542
12.54,40.886
12.56,40.9177
12.58,40.9492
12.6,40.9806
12.62,41.0119
12.64,41.0431
12.66,41.0742
12.68,41.1051
12.7,41.1359
12.72,41.1666
12.74,41.1971
12.76,41.2276
12.78,41.2579
12.8,41.2881
12.82,41.3182
12.84,41.3482
12.86,41.378
12.88,41.4078
12.9,41.4374
12.92,41.4669
12.94,41.4964
12.96,41.5257
12.98,41.5549
13,41.5839
13.02,41.6129
13.04,41.6418
13.06,41.6706
13.08,41.6992
13.1,41.7278
13.12,41.7562
13.14,41.7846
13.16,41.8128
13.18,41.841
13.2,41.8691
13.22,41.897
13.24,41.9249
13.26,41.9526
13.28,41.9803
13.3,42.0079
13.32,42.0353
13.34,42.0627
13.36,42.09
13.38,42.1172
13.4,42.1443
13.42,42.1713
13.44,42.1982
13.46,42.2251
13.48,42.2518
13.5,42.2785
13.52,42.305
13.54,42.3315
13.56,42.3579
13.58,42.3842
13.6,42.4104
13.62,42.4366
13.64,42.4626
13.66,42.4886
13.68,42.5145
13.7,42.5403
13.72,42.566
13.74,42.5916
13.76,42.6172
13.78,42.6427
13.8,42.6681
13.82,42.6934
13.84,42.7187
13.86,42.7439
13.88,42.7689
13.9,42.794
13.92,42.8189
13.94,42.8438
13.96,42.8686
13.98,42.8933
14,42.9179
14.02,42.9425
14.04,42.967
14.06,42.9915
14.08,43.0158
14.1,43.0401
14.12,43.0643
14.14,43.0885
14.16,43.1126
14.18,43.1366
14.2,43.1605
14.22,43.1844
14.24,43.2082
14.26,43.2319
14.28,43.2556
14.3,43.2792
14.32,43.3028
14.34,43.3263
14.36,43.3497
14.38,43.373
14.4,43.3963
14.42,43.4195
14.44,43.4427
14.46,43.4658
14.48,43.4888
14.5,43.5118
14.52,43.5347
14.54,43.5576
14.56,43.5804
14.58,43.6031
14.6,43.6258
14.62,43.6484
14.64,43.671
14.66,43.6935
14.68,43.7159
14.7,43.7383
14.72,43.7606
14.74,43.7829
14.76,43.8051
14.78,43.8273
14.8,43.8494
14.82,43.8714
14.84,43.8934
14.86,43.9153
14.88,43.9372
14.9,43.9591
14.92,43.9808
14.94,44.0026
14.96,44.0242
14.98,44.0459
15,44.0674
15.02,44.0889
15.04,44.1104
15.06,44.1318
15.08,44.1532
15.1,44.1745
15.12,44.1958
15.14,44.217
15.16,44.2381
15.18,44.2592
15.2,44.2803
15.22,44.3013
15.24,44.3223
15.26,44.3432
15.28,44.3641
15.3,44.3849
15.32,44.4057
15.34,44.4264
15.36,44.4471
15.38,44.4678
15.4,44.4884
15.42,44.5089
15.44,44.5294
15.46,44.5499
15.48,44.5703
15.5,44.5907
15.52,44.611
15.54,44.6313
15.56,44.6516
15.58,44.6718
15.6,44.6919
15.62,44.712
15.64,44.7321
15.66,44.7521
15.68,44.7721
15.7,44.7921
15.72,44.812
15.74,44.8318
15.76,44.8517
15.78,44.8715
15.8,44.8912
15.82,44.9109
15.84,44.9306
15.86,44.9502
15.88,44.9698
15.9,44.9893
15.92,45.0088
15.94,45.0283
15.96,45.0477
15.98,45.0671
16,45.0865
16.02,45.1058
16.04,45.1251
16.06,45.1443
16.08,45.1636
16.1,45.1827
16.12,45.2019
16.14,45.221
16.16,45.24
16.18,45.2591
16.2,45.2781
16.22,45.297
16.24,45.3159
16.26,45.3348
16.28,45.3537
16.3,45.3725
16.32,45.3913
16.34,45.4101
16.36,45.4288
16.38,45.4475
16.4,45.4661
16.42,45.4847
16.44,45.5033
16.46,45.5219
